"","time","MKKK","MKKK_P","MKK","MKK_P","MKK_PP","MAPK","MAPK_P","MAPK_PP"
"1",0,90.0607589811149,9.90257215134421,279.981614745895,10.0120005673014,9.97735192498094,279.955848615832,10.0103044294334,9.99931759842667
"2",0.25,89.7785542767596,10.2731512464931,280.063667690344,10.1316830452892,9.9952882898535,279.994131960004,10.0429139741757,9.98923327980541
"3",0.5,89.4498630419491,10.518453957692,280.013947669288,10.088773703258,9.94490446370065,280.006095877201,10.1183231555568,9.91482192564279
"4",1,89.0752045567966,10.9842343073254,280.025198220319,10.1701928169623,9.75595107188535,280.000297136485,10.122514009814,9.91020723460392
"5",1.5,88.5509567572639,11.3971817513662,280.062176344643,10.2523802667544,9.78781863227228,279.897582954659,10.18029640801,9.86889273193309
"6",3,87.1478308146105,12.5923551772381,279.990996754528,10.3759277995481,9.39427533681138,279.953898476478,10.3491342133514,9.6785651449183
"7",4.5,85.8384916479787,14.1908484831617,280.256714832289,10.6835886220045,9.23447461397806,279.935845725637,10.5891194512589,9.56923820375822
"8",6,84.3529177180493,15.6210054101927,280.063645415226,10.9329677473996,9.11285293601783,279.873696495784,10.728332077403,9.40007234341656
"9",7.5,83.0362999448756,16.9593428093261,279.854076634513,11.1121955645804,8.91824829433631,279.908455393519,10.8684099420224,9.26649876585727
"10",9,81.6403469055747,18.4012659203268,279.789017704563,11.4742094716929,8.74131725340584,279.843716109122,10.9952248965235,9.11873378800354
"11",10.5,80.3335222828594,19.6907839561951,279.53825950929,11.7467856963064,8.5930365346825,279.884471833956,11.114538644036,8.97437830813006
"12",12,78.8463716085643,21.0108111879427,279.315448838833,12.1058420042161,8.48079535943424,279.868421292611,11.2691421431512,8.82280670070431
"13",18,73.2421451129825,26.8579549344857,278.28053910648,13.366151435235,8.60609034132757,279.975425871956,11.7404807986064,8.27955258981496
"14",24,67.301956891919,32.5527615820929,275.826156924105,14.9019402335123,9.12760971126745,280.0617102458,12.093221893917,7.81311739577348
"15",36,55.7739471379046,44.1420864250553,269.778639883555,18.6710038189524,11.54343616807,279.877910558069,12.8869149263672,7.2260296822369
"16",48,44.6017601808819,55.5929179066831,260.861945902569,23.1944021958716,16.0006723498815,278.792127279248,13.9539635072285,7.19723762159572
"17",100,14.2047116796534,85.8094858948331,197.626617741613,45.7359233743256,56.6679082812174,251.704073348731,27.0324066666529,21.2941440552513
