"","time","MKKK","MKKK_P","MKK","MKK_P","MKK_PP","MAPK","MAPK_P","MAPK_PP"
"1",0,90.0343456223656,9.8554224137976,280.053276013634,10.0067658738053,10.0730672367381,280.003567666305,9.99276443025684,9.97933314760515
"2",0.25,89.6602287243774,10.2848430878121,279.98579636005,10.0506566821758,9.86923130043114,279.99867341621,10.0305804514839,9.98928792232405
"3",0.5,89.4494235163416,10.3708835784139,279.963426335108,10.1017264938488,9.98356060385997,279.991888982187,10.0592260463677,9.9636528650492
"4",1,89.0266513463122,10.9099243755202,280.143555114835,10.1332209159046,9.78740066599766,279.973021257158,10.1388252574549,9.88466521937024
"5",1.5,88.6394124407408,11.2924604784277,279.990553152351,10.2324111834709,9.75673247455466,279.976863245988,10.1828117002874,9.84849902203218
"6",3,87.2939537255969,12.8165663275346,280.155645016034,10.4213192960662,9.42954578725881,279.923418509652,10.4083943654905,9.68818590210734
"7",4.5,85.9217523038667,14.0600549827707,280.010079944126,10.7065801300814,9.23129039697044,279.95747333991,10.5782712717907,9.56577565652516
"8",6,84.4626628527335,15.4631574886737,280.010989678574,10.9474888989465,9.10471122943247,279.928584594844,10.7624813932642,9.39042958306207
"9",7.5,83.0316936648128,16.9385143711128,279.905400755574,11.1858711723289,8.85618937512327,279.913789096507,10.8525705198933,9.27052988284861
"10",9,81.632310768502,18.4544186542689,279.751988690941,11.4739282849306,8.74094260035217,279.852841742881,10.9667532468703,9.12375601714844
"11",10.5,80.1907222338807,19.6615974565617,279.611347964466,11.7993159134785,8.62422450498739,279.86539742363,11.1571329576913,8.98357829080619
"12",12,78.8589032877606,21.0614762650844,279.380910719324,12.0693234457382,8.46759871749059,279.922864787878,11.2959187572934,8.80607643974922
"13",18,73.1269998173327,26.917420818683,278.070892109235,13.3666138826945,8.61511355529791,279.982849338028,11.7486250156446,8.32037183589706
"14",24,67.3266651954499,32.4925320018532,275.952578009244,14.910600121525,9.06745931322853,280.074189384505,12.1108654628997,7.81729272568273
"15",36,55.7122821823926,44.1624827105904,269.68533415623,18.6605896475686,11.5968038435674,279.913731634853,12.8979596142027,7.20938090104707
"16",48,44.4557964425116,55.4744557092751,260.829660744744,23.0928179110426,15.9471499794668,278.829765890996,13.9260362664684,7.2042311888105
"17",100,14.2519791052851,85.8152405520848,197.661459439784,45.7141481259101,56.6429907599733,251.62673095588,27.0157657277005,21.2915137814138
