"","time","receptors","R_Smad_cyt","R_Smad_P_cyt","Smad4_cyt","R_Smad_P_Smad4_cyt","R_Smad_P_Smad4_nuc","R_Smad_nuc","R_Smad_P_nuc","Smad4_nuc","Pi"
"1",0,10070.5503824079,162037.694270732,-9.60977571888252,120869.691593428,5.14653148919976,878.89518937475,18007.4073152625,-18.7439133350801,29875.9906313121,-4176.25131709719
"2",0.25,9999.04613409693,160445.83477833,1354.61094334959,123833.255634395,574.285038043363,1581.90651829692,16475.6838395358,32.5256379676252,24742.7260200474,4351.31037413336
"3",0.5,10021.0589157879,157870.154047096,1504.47989647751,124519.749945904,723.925006680571,2775.59200059792,16004.435929112,20.4916088182951,20477.9214207851,6261.31077426821
"4",1,9866.33465483828,152206.775528627,1498.12397277457,124953.22289522,727.938945464663,9343.82532099183,15521.9064888476,69.7596968188515,14034.3823368754,-3827.50002862528
"5",1.5,9877.05870844496,146497.548453935,1458.65584454752,123213.034069191,702.092712090236,14622.875378686,15024.4530827246,166.688723471892,9959.32496768384,447.916780401075
"6",3,9698.9183373307,132328.832621931,1435.05282638395,113824.903942672,650.005563381381,31635.3595348221,13637.0636253416,534.00851062598,4324.72398398052,2191.40794490316
"7",4.5,9498.34902158921,120099.962778129,1480.76946578273,102225.744800516,594.137746336443,44039.6525298246,12425.7194398548,893.453181838306,3544.46789579114,955.260877652798
"8",6,9356.27821973498,109840.325428227,1539.99578253233,91205.039525789,544.489038585533,55460.4725382864,11396.9958416085,1188.90323691992,3120.16586940139,-1973.05844521906
"9",7.5,9192.17310385548,101366.074044975,1572.33584951435,81205.2722774647,502.875942234301,64561.1232476375,10596.3776383237,1441.41017403261,3231.91265615272,13600.580010189
"10",9,9089.20972726177,92619.2281163825,1627.59061957212,72813.7994837849,465.476358310168,71953.5037938725,9837.06228728338,1621.62272770705,3769.53706371411,15478.5748078796
"11",10.5,8857.04435191658,86419.442909257,1684.8640331674,65489.9660576049,433.710964277289,79562.0547891524,9332.49610339712,1764.79988125833,3798.94734665675,15579.0152290267
"12",12,8789.45341215063,80805.9892492992,1739.80484213177,58604.1080917382,405.30583479583,85274.707996734,8765.59970487478,1890.39147424221,4179.25299347502,20238.7903203052
"13",18,8199.85400275772,67321.9663994831,1913.19441195561,43058.5323714883,322.829417624879,101734.715095674,7345.19731922799,2283.91084915111,4368.11182451903,38493.6380173637
"14",24,7651.06844182129,59151.1925680449,2003.44523969641,34137.6438568134,268.933574456339,110189.288215162,6547.10356279064,2456.65499298265,4809.97023233719,66406.5356192705
"15",36,6708.08077962921,54777.3157634016,1922.3334388349,30473.9024706938,230.027867945948,113533.533862675,6167.67791821193,2514.52647250658,5060.5273171838,110465.096819124
"16",48,5908.32496068693,57854.9274126238,1614.61422168896,32841.6597830433,204.166668854992,112654.094273903,6448.63248147673,2519.07805293665,5250.12536361327,145651.73775968
"17",100,3321.75340364395,81035.8550154458,687.773555416029,56904.3505445338,152.847795603477,87538.8266789618,8630.65949966048,1966.81082296973,4368.02678086566,335663.785395758
"18",250,556.392584564643,141445.542836044,88.0578127118241,125717.458831457,45.4696630470834,23241.9148340626,14445.8146857055,579.953425453982,1943.01299683961,628493.508864446
"19",500,4.00139314273429,161344.388046964,-2.58032024862747,146804.240952563,-0.486304221312436,1458.98603999193,16243.1157889192,42.3806954142903,1006.84820757729,715234.78591197
