"","time","receptors","R_Smad_cyt","R_Smad_P_cyt","Smad4_cyt","R_Smad_P_Smad4_cyt","R_Smad_P_Smad4_nuc","R_Smad_nuc","R_Smad_P_nuc","Smad4_nuc","Pi"
"1",0,10039.4991003074,162478.543089105,22.7880534885465,120002.785826638,-2.59433181101715,-137.950325092053,18076.5330950816,-2.22212525261163,29908.6555311096,-2069.94701079396
"2",0.25,10068.1745837832,160323.513862621,1364.05155979784,122877.723478799,577.523193201128,614.413614222279,16585.9688589538,-3.8388523796278,24591.9475539865,-2123.66497694167
"3",0.5,9851.18601830217,157086.556489448,1505.49992829722,124475.228014836,722.189674008911,4165.06304830897,16151.9445066021,20.1658605321755,20524.3038945376,-429.05566895507
"4",1,9882.09120490149,151585.429300296,1479.14282467735,124401.841872798,728.895710192008,10531.7152844754,15435.8667068266,102.960737174462,14015.0321458585,5416.66634260825
"5",1.5,9803.98868675457,146367.869820662,1450.66502828824,123596.685849835,703.353942574797,14978.697032363,14988.8583539046,173.56659673358,10104.4654363926,5439.25149619411
"6",3,9776.6659428738,132773.915776805,1450.70681674657,114268.39936564,644.961988285133,30748.6295156809,13544.9138828739,536.705334159269,4567.36785390007,-3969.4753344685
"7",4.5,9546.10692032,119256.207413198,1490.55666456452,102598.900208608,588.776400746632,44864.0724083695,12409.1729466272,887.853445583132,3328.33775202832,9753.33142939462
"8",6,9296.37748736645,109620.059175675,1524.24498605707,91035.9874034168,541.317448726094,54355.2113147223,11400.5105057902,1224.33646627415,3037.30422615978,4733.82483450005
"9",7.5,9170.09390993661,101155.09980807,1585.33849209119,80587.7252847012,499.245107003635,64800.5170545759,10618.6459951831,1421.97604471042,3772.09203390088,7826.86242105419
"10",9,8950.67345840199,92576.6088795091,1644.3268700861,72882.9402854149,464.6974284699,73411.8027460544,9904.07882339253,1613.15308006201,3731.58572453879,11556.066086092
"11",10.5,8960.25371731954,86641.0274666227,1695.66496485407,65852.3115399497,434.55986827239,80386.7127551281,9299.30745653956,1764.06326518256,4215.54584442742,14997.7399006508
"12",12,8748.13154721613,81003.9190060085,1731.91012768948,59971.9886373445,401.84316421628,85570.4698628575,8669.47319929606,1908.45215972758,4051.67365512037,26155.1741448681
"13",18,8156.14404634472,66812.4141634468,1893.74640872875,43357.9160984612,324.149454547779,102038.270534513,7361.37944055878,2243.97285185834,4571.09202685351,40922.1638856442
"14",24,7675.66617679139,59007.8799935293,2015.83363370579,34516.9712966398,269.909737700979,110036.763841176,6568.96430399426,2428.33228113716,5035.22888128076,64890.4947178281
"15",36,6739.16931277424,54588.7702854693,1897.99266263913,31805.5421875496,236.759584880953,114261.469375798,6277.52661731351,2556.5829543285,4991.95148794678,99918.333113265
"16",48,5817.32601378885,57282.5949935706,1612.09120710367,32281.3497528898,210.19538703637,111265.683696042,6485.91473834207,2492.58742267216,4908.94910455146,146284.914817057
"17",100,3275.49335593309,81097.7239968007,670.606254507643,58295.1574870762,148.979914041378,87923.9719132784,8703.89026918694,1958.41451286443,4490.70945724492,335360.23583795
"18",250,634.900141364232,141702.923432958,94.6710934495272,125453.500918813,43.2572117178405,22027.2181963337,14388.3592373947,546.415289599525,2254.56343336725,625100.214339179
"19",500,19.6298581403158,161724.673897744,-3.25807816999477,147166.60359698,7.51811374339707,1636.92379768082,16272.7764501051,27.1994719598446,1043.7315107655,715964.350683802
