"","time","receptors","R_Smad_cyt","R_Smad_P_cyt","Smad4_cyt","R_Smad_P_Smad4_cyt","R_Smad_P_Smad4_nuc","R_Smad_nuc","R_Smad_P_nuc","Smad4_nuc","Pi"
"1",0,9233.03155847574,152317.496189093,-19.3916407956067,113359.175004629,113.68954806877,-5145.87436658142,16155.34748598,-28.5198015378549,29541.8887053789,71563.4103927852
"2",0.25,8588.17483066736,180671.519958477,1502.8541061223,121839.82027398,679.492459752468,-23513.1906735107,17698.8403764687,-155.204851732851,28581.7425029363,27808.1853140227
"3",0.5,8005.35414411819,147376.403115536,1378.35977595556,127301.128356129,695.421605417267,9223.20345337366,15556.8454084625,-77.7014096571014,25074.4689432496,-38551.015311774
"4",1,9179.33147746147,154930.295361134,1141.84102944551,126006.381236633,685.230507580483,-19178.7023329682,17015.197800746,231.11992771248,16333.5044874212,12533.2960259057
"5",1.5,7638.77160750117,133556.292457414,1229.38733964877,108696.910868244,679.008142129282,17159.2316222126,14496.4828827188,346.974591518499,11688.3349246288,-79739.6757286603
"6",3,8997.20328535584,132131.443094913,1427.47072385218,100316.987834706,710.728442100606,13801.0435730038,14104.3375363101,581.603679114322,3594.73955142728,22433.1360477295
"7",4.5,11543.3938054482,111468.241799976,1052.40866861027,109124.591096071,563.392848301188,38653.4485859847,9077.92597462538,1264.82266777963,3080.75439300807,80832.0022910252
"8",6,12031.2516837832,116941.310160079,1393.2556190478,103615.412615116,574.752037989684,49334.1637340045,10928.2974961523,1237.60301274738,6807.51912185504,-28687.4805754512
"9",7.5,9469.40758209661,90516.0879557776,1246.00330373556,65021.8595240387,450.106999518923,72400.0507716001,7547.72348232314,1272.88285823942,1709.67421947516,157593.603471376
"10",9,9035.76024860136,100196.200448226,1734.14914006079,64660.985259146,419.093240161102,80538.302824992,8794.97958047877,1425.81999422936,3271.46435580691,58705.1443772959
"11",10.5,9152.66744516151,71062.2603059153,1565.83461451684,66675.2971462658,427.546239903568,75741.518699046,7335.7820230589,1801.7477800231,7567.03937038814,12964.6112638545
"12",12,7338.34474551568,77610.7085706754,1991.63511143678,62432.8700433067,411.40040201731,65027.964500907,7710.73392885305,1577.23544723968,4624.72753538877,-121947.899213951
"13",18,8164.83194391981,65496.4958522342,2068.96336104845,65798.6820664159,268.679831675463,94963.7796982708,6477.53795841399,2311.32250068296,3800.20189592205,61013.865752431
"14",24,9587.52341012986,72382.2908286537,1788.88468156271,39993.3000931131,434.102878840299,103231.18384269,6452.22250786268,2260.64618891069,10052.4591559018,4570.584223845
"15",36,7720.26323931827,69623.4217154379,2029.56842165909,51766.1593300457,202.199760383716,112224.087919242,6139.92375969419,2843.06023335444,8649.99196391482,97237.9194149368
"16",48,4920.76103005066,61411.5502073678,1912.16387727553,42667.3445265097,222.103341834407,99524.3007800357,6999.78155408956,2352.60408611814,5635.00580446171,112760.003848554
"17",100,4087.41217517868,81903.2871981428,764.296347395455,61762.704682868,164.272999390455,86411.1489093234,7543.09448714695,2122.48069183697,4502.92698197707,296870.974068778
"18",250,236.885469663869,123981.148851069,-35.8551152141772,113522.17142379,-28.3406688027973,19523.2228624234,15486.8563790515,707.148372068025,-442.011205653306,433230.527847024
"19",500,-434.46846865534,151319.898003371,152.888501554509,150356.702956242,-33.5086641860226,-9893.24158954025,17484.4934109774,-163.053758565026,3319.85476953994,765188.375324906
