"","time","receptors","R_Smad_cyt","R_Smad_P_cyt","Smad4_cyt","R_Smad_P_Smad4_cyt","R_Smad_P_Smad4_nuc","R_Smad_nuc","R_Smad_P_nuc","Smad4_nuc","Pi"
"1",0,13758.1094845436,147115.814753926,74.7144286889695,141157.270330713,214.335213375468,28063.2141651,18806.6693893622,-394.07586362524,41005.3302526995,150359.611405178
"2",0.25,11080.7787312946,178760.357140524,2093.31923610684,111870.945602664,800.531743376596,-13851.0928186524,13785.8786440422,-432.104011639563,20577.5250258731,333117.119396279
"3",0.5,10380.088797144,123774.343755422,1510.38584988528,174860.012246746,901.528429958137,-25067.5747242334,15980.8253588525,-1063.91301130966,22067.7692881557,29357.2875193896
"4",1,9523.3192576277,172325.805188253,1196.28421121221,91988.271585458,608.489664163458,9163.94152438872,12794.7403049127,453.956925182876,17191.6822447018,244488.596919572
"5",1.5,7866.49659821854,132119.048874319,1494.95035256092,66727.6937440871,515.613491791911,-1671.80855912446,17209.6126297,744.978754846741,11570.9397286237,-45805.4333858934
"6",3,2256.0091100653,125334.956746101,1939.50202428525,105786.504850256,1027.92297041678,78563.4457835456,13354.1547132559,-243.248280377572,17768.2610801942,69444.2997242901
"7",4.5,8389.36455581887,237976.709353742,1979.80125169748,76916.340846332,1002.17042887266,45528.2838280304,10159.8011981291,1450.34124942714,8988.00582163438,120978.048949893
"8",6,4703.11967921269,109729.636156221,1945.18727110002,71617.1021005148,808.230327600546,71945.2036396952,11405.7856768272,1063.27994405198,11214.8900130043,-37609.6518113974
"9",7.5,4157.37917434205,125149.633055785,1180.20211998924,65555.5779321624,242.201091342147,45953.0896280459,10009.2578311927,745.122071421487,-2483.74291182294,-123076.463914668
"10",9,9416.00891440559,141842.304298365,1050.93251199844,51318.2585047183,510.455700000627,115336.381351313,10893.6560975378,1252.65036802337,-1491.79658027326,-158815.459147938
"11",10.5,4370.8696205185,83492.596545446,2292.10311157071,71417.5693012034,402.384459177203,85067.6753851509,10556.0273353262,2003.80649349485,3690.19570608312,143148.779082209
"12",12,6304.6640060246,67510.7541743857,2887.60406393304,125172.218467322,179.088742321766,104039.245331806,5554.8017547267,968.172792821109,8889.69959294514,308475.365896556
"13",18,6934.29954856699,30527.8285530155,2055.48255369031,30510.9334722215,328.560395613302,117565.518887946,9968.1464299672,3407.23848285698,9308.83503115433,-269173.99280022
"14",24,3213.10939484156,57954.1153161233,2503.01756365151,25924.1060886255,-34.0363866218705,72365.0396788489,10815.7096042799,1147.3459030373,-6429.46943061332,-71095.8057518971
"15",36,7772.83984160611,112226.936861226,2939.16663770264,27499.768217751,-47.7815078668613,129552.743120168,9327.95949606478,3076.72141348338,20187.8820043224,301309.119507404
"16",48,4651.53721292039,71175.3358968638,1631.55012517384,33716.6453226341,94.2994698913402,101753.312577275,4472.85793049643,2866.84799235356,12750.6632550816,-138204.860421456
"17",100,4742.40257448733,71702.5864765533,1556.63417746187,46897.170820053,0.994673518372508,70198.0800387551,8304.21843563772,1323.62947653367,-3433.29226698917,285177.54900045
"18",250,-4046.76063160365,172428.775187868,605.988631001313,158600.566718328,-159.50100409373,-16379.1194438517,15939.6137132006,-800.246048774654,-8688.785011562,402789.02312643
"19",500,-876.671981769937,191062.941823027,-461.121161695807,132447.555567852,253.915492852911,-6061.7249974511,14232.94032555,-1289.58777255554,1922.14103858399,735492.487844329
