"","time","MKKK","MKKK_P","MKK","MKK_P","MKK_PP","MAPK","MAPK_P","MAPK_PP"
"1",0,21.9148104085926,4.62018733745336,68.4717959627461,14.4252802528204,7.27178060953289,1.46214141591575,10.4916771792577,3.44709326310676
"2",0.25,157.020851452514,39.0519083287512,18.5138932642018,1.58242602005759,69.0870790059728,6.73093450393082,1.239082050714,0.343673028229012
"3",0.5,56.4262266574159,57.7417669083362,4.22769378848214,2.7600783960237,0.656796229591179,2.41959995365667,0.385921387847391,1.87959883293537
"4",1,95.3120023207757,47.8003451922488,233.757029220364,19.1103502928188,20.7510407803763,12.6519519614003,0.351780006910683,1.76513947681292
"5",1.5,17.8918625399284,13.1565875714745,146.437837509017,9.3728243351241,71.3181736260353,4.82973130346414,5.59870292479057,1.11253640428508
"6",3,89.8741609071755,111.052038753903,188.339846730821,15.8908644060017,9.94606122895092,5.69308913376039,2.61178908016248,0.844566149423229
"7",4.5,93.9424482016037,166.065116585143,62.8117406030988,4.87607341568509,6.25232617073798,3.35453053338531,2.15466718691976,0.547108119388292
"8",6,36.4008968597251,75.1820138654173,2.89343819290054,18.6734047035263,52.542855187089,3.87898348130012,6.57857758246341,4.05163222216313
"9",7.5,91.793248449955,90.734240033809,111.711566285704,22.1571228870147,13.6567453796879,7.03931853041461,2.25683368943545,5.14529151001141
"10",9,2.66855543057286,34.7466926185,10.1384192814793,15.1373454809468,47.8739334561003,0.47565832961963,0.827056984689025,0.963812627504414
"11",10.5,134.211151234332,43.8643163959062,102.221904498812,2.22376666233689,16.3075251761445,3.5704555527532,0.801611894075331,0.200832511734588
"12",12,67.2660278931556,9.29084804895817,110.023498958747,28.9644953370308,20.8607998801883,6.30920001615789,0.836670855079214,2.46589444630136
"13",18,4.09421997315126,26.1004763327638,3.39013101766197,22.9135896993075,0.24793321306581,8.11161053425547,1.80307326434466,4.30050464759658
"14",24,12.173580824932,172.680137077622,272.080448793709,0.553645990528924,56.7454928449356,11.1169858043053,7.24009725263363,0.214667617346614
"15",36,50.200839319973,51.7379521290568,7.33224689748133,6.45980237501652,21.7030401426021,18.7570706972694,1.66438885823832,2.60618658675868
"16",48,43.3459410256449,77.4124096853086,161.907327512468,18.1089594583849,33.0625148073418,1.65369980061869,8.30352590462947,1.43503842683053
"17",100,72.5650270637316,5.60063628710656,12.238782492298,29.5739020475799,1.20311766784482,8.82336543556525,0.117506057002533,0.875679903227132
