"","time","MKKK","MKKK_P","MKK","MKK_P","MKK_PP","MAPK","MAPK_P","MAPK_PP"
"1",0,90.3725070719025,10.2940288129516,279.744786366693,10.2455452179735,9.96501758289923,279.854513110689,10.1128591440856,9.89623718508892
"2",0.25,90.3356642463308,10.4899940537188,279.632715578584,10.130596904813,10.1953573335034,279.797143330322,9.9488151764985,10.012260748476
"3",0.5,89.4363488614192,10.5995556292779,279.714261911424,9.83534722858508,9.69886210810611,280.207921984148,10.0282749417816,9.95256844865306
"4",1,88.6323054037239,10.5402241007694,280.859556105826,10.2437686856081,9.84516058812663,280.134089387993,10.3375111386791,9.92536576163258
"5",1.5,88.825286975632,11.3133462403549,280.453355951414,10.5019152468454,9.89404950646118,279.896864339584,10.1163700501454,9.9401423014785
"6",3,87.0142162394463,12.7987657512804,279.992606828342,10.4639133043138,9.52687673479208,279.89684520415,10.4066325617047,9.74320744705093
"7",4.5,85.6843082392709,14.1041493372476,280.333908303064,10.9702852598409,9.44905073018609,279.661046011675,10.4927067145618,9.57138986405635
"8",6,84.6679006219894,15.5884839442906,279.806126147173,11.0991290593479,9.1340374482433,279.95418947465,10.803600064447,9.51736236442523
"9",7.5,83.5645087676046,17.2160052462031,279.488004888724,11.338498410945,8.69399874576146,279.920660536312,10.740756479419,9.20468012862469
"10",9,81.446101743427,18.0415656191271,280.079370248092,11.0859777259298,8.91715525209412,279.83291013919,11.0955828494853,9.11998086291954
"11",10.5,80.3697204854728,19.7016689632718,279.164226035996,12.2150807083929,8.93731541081191,279.769325230257,11.2413718915942,9.04199840388501
"12",12,78.8300827390095,20.9010376546374,279.882762930278,11.9271254669047,8.77887649755005,280.105705214488,11.2667915584559,8.78750726335145
"13",18,73.179845851702,26.6839945775547,277.133518973505,13.2577819742207,9.09071496537425,279.863292451346,11.6409663564647,8.31112716473474
"14",24,67.6316351159844,33.1229742024359,275.675969613914,15.0761150368253,9.29226843064387,280.155191818932,12.158888861644,7.80074575592364
"15",36,55.6213366695946,44.0953373123654,269.908256857949,18.9212817193734,11.5833655142979,279.968913382923,12.9434101329329,7.20706501618052
"16",48,44.225077855618,55.1499201840588,260.653758046232,23.4185308854729,16.1099528918625,278.684204194989,14.0433629759929,7.30178723872919
"17",100,13.9960220876113,85.7040353661868,197.262443488485,45.5256992965529,56.8932746976433,251.840207005227,26.9808363741718,21.3300503913574
